source_url,source_type,date_accessed,confidence,notes,id_reference
https://dcr.wv.gov/aboutus/offender-services/Pages/default.aspx,government,2026-06-24,high,Resource id 1: WVDCR — Offender Services & Reentry Planning,1
https://wvpath.wv.gov,government,2026-06-24,high,Resource id 2: WV PATH — Public Benefits Portal,2
https://www.wv211.org,nonprofit,2026-06-24,high,Resource id 3: 211 West Virginia,3
https://dhhr.wv.gov/bcf/Pages/default.aspx,government,2026-06-24,high,Resource id 4: DoHS — Family Assistance & Benefits Overview,4
https://www.lawv.net,nonprofit,2026-06-24,high,Resource id 5: Legal Aid of West Virginia — Statewide Intake,5
https://workforcewv.org,government,2026-06-24,high,Resource id 6: WorkForce West Virginia — Statewide Portal,6
https://jobsandhope.wv.gov,government,2026-06-24,high,Resource id 7: Jobs & Hope West Virginia,7
https://988lifeline.org,government,2026-06-24,high,Resource id 8: 988 Suicide & Crisis Lifeline — West Virginia,8
https://www.samhsa.gov/find-help/national-helpline,government,2026-06-24,high,Resource id 9: SAMHSA National Helpline,9
https://findtreatment.gov,government,2026-06-24,high,Resource id 10: FindTreatment.gov — West Virginia Provider Search,10
https://dhhr.wv.gov/Office-of-Drug-Control-Policy/Pages/default.aspx,government,2026-06-24,high,Resource id 11: DoHS — Behavioral Health & Substance Use Portal,11
https://veterans.wv.gov,government,2026-06-24,high,Resource id 12: West Virginia Department of Veterans Assistance,12
https://transportation.wv.gov/DMV,government,2026-06-24,high,Resource id 13: West Virginia Division of Motor Vehicles — ID Services,13
https://dcr.wv.gov/aboutus/offender-services/Pages/reentry-planner.aspx,government,2026-06-24,high,Resource id 14: WVDCR — Reentry Planner (Online Tool),14
https://www.wvcadv.org,nonprofit,2026-06-24,high,Resource id 15: West Virginia Coalition Against Domestic Violence,15
https://wvde.us/adult-education,government,2026-06-24,high,Resource id 16: West Virginia Adult Education — State Program Locator,16
https://www.mountaineerfoodbank.org,nonprofit,2026-06-24,high,Resource id 17: Mountaineer Food Bank — Statewide Partner Network,17
https://www.wvcap.org,nonprofit,2026-06-24,high,Resource id 18: West Virginia Community Action Partnership,18
https://www.help4wv.com,government,2026-06-24,high,Resource id 19: HELP4WV — Mental Health & SUD Helpline,19
https://www.wvhdf.com,government,2026-06-24,high,Resource id 20: West Virginia Housing Development Fund,20
https://www.catholiccharitieswv.org,nonprofit,2026-06-24,high,Resource id 21: Catholic Charities West Virginia — Charleston,21
https://www.houseofthecarpenter.org,nonprofit,2026-06-24,high,Resource id 22: House of the Carpenter — Transitional Housing,22
https://www.latrobestreetmission.org,nonprofit,2026-06-24,high,Resource id 23: Latrobe Street Mission — Men's Shelter,23
https://www.roarksullivanlifewaycenter.org,nonprofit,2026-06-24,high,Resource id 24: Roark-Sullivan Lifeway Center — Men's Transitional Housing,24
https://www.unionmissionwv.org,nonprofit,2026-06-24,high,Resource id 25: Union Mission — Crossroads Men's Recovery,25
https://www.herplacewv.org,nonprofit,2026-06-24,high,Resource id 26: Her Place — Women's Transitional Housing,26
https://www.covenanthousewv.org,nonprofit,2026-06-24,high,Resource id 27: Covenant House — Women's Recovery Residence,27
https://www.huntingtoncitymission.org,nonprofit,2026-06-24,high,Resource id 28: Huntington City Mission — Emergency Shelter,28
https://www.bryanplacewv.org,nonprofit,2026-06-24,high,Resource id 29: Bryan Place — Transitional Housing,29
https://www.liberawv.org,nonprofit,2026-06-24,high,Resource id 30: Libera — Women's Recovery Residence,30
https://www.bartletthouse.org,nonprofit,2026-06-24,high,Resource id 31: Morgantown Area Transitional Housing — Bartlett House,31
https://www.epecwv.org,nonprofit,2026-06-24,high,Resource id 32: Eastern Panhandle Empowerment Center — Transitional Housing,32
https://www.camc.org,nonprofit,2026-06-24,high,Resource id 33: CAMC Memorial Hospital — Behavioral Health Services,33
https://www.cabellhuntington.org,nonprofit,2026-06-24,high,Resource id 34: Cabell Huntington Hospital — Behavioral Medicine,34
https://www.monhealth.com,nonprofit,2026-06-24,high,Resource id 35: Mon Health System — Behavioral Health,35
https://www.coplinhealth.com,nonprofit,2026-06-24,high,Resource id 36: Coplin Health Systems — Primary Care,36
https://www.rainellemedical.com,nonprofit,2026-06-24,high,Resource id 37: Rainelle Medical Center — FQHC,37
https://www.newriverhealth.org,nonprofit,2026-06-24,high,Resource id 38: New River Health Association — FQHC,38
https://www.changeinc.org,nonprofit,2026-06-24,high,Resource id 39: Change Inc — Behavioral Health,39
https://www.achcwv.com,nonprofit,2026-06-24,high,Resource id 40: Appalachian Community Health Center — SUD Treatment,40
https://www.shcmhc.org,nonprofit,2026-06-24,high,Resource id 41: Southern Highlands Community Mental Health — SUD Services,41
https://jobsandhope.wv.gov,nonprofit,2026-06-24,high,Resource id 42: Jobs & Hope West Virginia — Recovery Workforce Program,42
https://workforcewv.org,nonprofit,2026-06-24,high,Resource id 43: WorkForce West Virginia — American Job Center Charleston,43
https://workforcewv.org,nonprofit,2026-06-24,high,Resource id 44: WorkForce West Virginia — American Job Center Huntington,44
https://workforcewv.org,nonprofit,2026-06-24,high,Resource id 45: WorkForce West Virginia — American Job Center Morgantown,45
https://workforcewv.org,nonprofit,2026-06-24,high,Resource id 46: WorkForce West Virginia — American Job Center Parkersburg,46
https://workforcewv.org,nonprofit,2026-06-24,high,Resource id 47: WorkForce West Virginia — American Job Center Wheeling,47
